mode,epoch,n_valid,min,max,mean,median
1,22,10,0,107,10.115509175962577,6.0
1,22,11,0,88,12.7719201651755,9.0
1,22,12,0,121,19.104066821854033,15.0
1,22,13,0,115,25.482670089858793,21.0
1,22,14,0,124,30.843304843304843,27.0
0,23,1,0,0,0.0,0.0
0,23,2,0,9,0.03912042955765789,0.0
0,23,3,0,29,0.40074149564239525,0.0
0,23,4,0,46,1.0167899185028675,0.0
0,23,5,0,67,1.9565582462290896,0.0
0,23,6,0,69,3.9309511945012994,1.0
0,23,7,0,94,5.976867971699545,3.0
0,23,8,0,113,6.295525645555458,3.0
0,23,9,0,125,8.252795480542522,4.0
0,23,10,0,136,9.926381628000499,6.0
0,23,11,0,144,12.957979540535847,9.0
0,23,12,0,156,19.0912266924213,15.0
0,23,13,0,163,25.537912954097926,21.0
0,23,14,0,164,31.278508581861086,28.0
1,23,1,0,0,0.0,0.0
1,23,2,0,0,0.0,0.0
1,23,3,0,12,0.3515625,0.0
1,23,4,0,12,0.8466666666666667,0.0
1,23,5,0,25,1.9555555555555555,0.0
1,23,6,0,46,3.590568060021436,1.0
1,23,7,0,55,5.879788639365918,3.0
1,23,8,0,97,5.933060109289618,3.0
1,23,9,0,103,7.8251934881238325,4.0
1,23,10,0,99,9.987045699892047,6.0
1,23,11,0,92,12.4856159669649,9.0
1,23,12,0,106,18.471313158975764,15.0
1,23,13,0,112,24.358408215661104,20.0
1,23,14,0,102,29.22222222222222,26.0
0,24,1,0,0,0.0,0.0
0,24,2,0,11,0.038097673229353105,0.0
0,24,3,0,42,0.4368850154624684,0.0
0,24,4,0,51,1.121547690914579,0.0
0,24,5,0,62,2.109441883615746,0.0
0,24,6,0,70,4.211470589446547,1.0
0,24,7,0,89,6.3229905766369425,3.0
0,24,8,0,121,6.661137671878221,3.0
0,24,9,0,122,8.660878316512465,5.0
0,24,10,0,130,10.384783237138985,6.0
0,24,11,0,154,13.470589867022914,10.0
0,24,12,0,160,19.66461780868507,16.0
0,24,13,0,162,26.05107609153852,22.0
0,24,14,0,166,31.542892530327983,28.0
1,24,1,0,0,0.0,0.0
1,24,2,0,0,0.0,0.0
1,24,3,0,7,0.3828125,0.0
1,24,4,0,24,0.8366666666666667,0.0
1,24,5,0,28,1.8844444444444444,0.0
1,24,6,0,40,3.917470525187567,1.0
1,24,7,0,55,6.204095112285337,3.0
1,24,8,0,80,6.2650273224043715,3.0
1,24,9,0,98,8.125433680277556,4.0
1,24,10,0,90,10.336811802806764,6.0
1,24,11,0,113,13.089745354439092,9.0
1,24,12,0,116,19.521429549500205,16.0
1,24,13,0,120,25.60744544287548,22.0
1,24,14,0,105,30.873219373219374,27.5
0,25,1,0,0,0.0,0.0
0,25,2,0,19,0.05088212733316287,0.0
0,25,3,0,29,0.47007660950238966,0.0
0,25,4,0,46,1.1844501458899286,0.0
0,25,5,0,66,2.2058689865610597,0.0
0,25,6,0,73,4.403060278970929,1.0
0,25,7,0,96,6.601366944340415,3.0
0,25,8,0,117,6.931120815299002,3.0
0,25,9,0,133,9.029869816591576,5.0
0,25,10,0,136,10.786789866033926,6.0
0,25,11,0,151,13.959441406364858,10.0
0,25,12,0,162,20.28488923903229,16.0
0,25,13,0,160,26.657449224448698,23.0
0,25,14,0,164,31.992590997922683,28.0
1,25,1,0,0,0.0,0.0
1,25,2,0,0,0.0,0.0
1,25,3,0,14,0.8984375,0.0
1,25,4,0,22,1.1333333333333333,0.0
1,25,5,0,44,2.502222222222222,0.0
1,25,6,0,39,4.282958199356913,2.0
1,25,7,0,51,6.887714663143989,3.0
1,25,8,0,103,6.5236794171220405,3.0
1,25,9,0,109,8.488924472911663,5.0
1,25,10,0,95,10.506657070888808,6.0
1,25,11,0,98,13.165313145216793,9.0
1,25,12,0,116,19.70628508831987,16.0
1,25,13,0,113,25.87573812580231,22.0
1,25,14,0,111,31.118233618233617,28.0
0,26,1,0,1,0.03571428571428571,0.0
0,26,2,0,8,0.043722833035029406,0.0
0,26,3,0,41,0.5120361259488333,0.0
0,26,4,0,48,1.2736945366737096,0.0
0,26,5,0,73,2.3412322274881516,0.0
0,26,6,0,79,4.639458695911803,2.0
0,26,7,0,92,6.926381873943541,3.0
0,26,8,0,116,7.271381724229308,4.0
0,26,9,0,125,9.450231238311636,5.0
0,26,10,0,137,11.272120287538336,7.0
0,26,11,0,149,14.502611663525643,11.0
0,26,12,0,158,20.87973343618873,17.0
0,26,13,0,166,27.21727195557989,23.0
0,26,14,0,162,32.35091550103027,29.0
1,26,1,0,0,0.0,0.0
1,26,2,0,0,0.0,0.0
1,26,3,0,20,0.7265625,0.0
1,26,4,0,18,1.0833333333333333,0.0
1,26,5,0,35,2.1244444444444444,0.0
1,26,6,0,37,3.879957127545552,1.0
1,26,7,0,51,6.448480845442536,3.0
1,26,8,0,84,6.298269581056466,3.0
1,26,9,0,105,8.355484387510009,5.0
1,26,10,0,92,10.124145376034544,6.0
1,26,11,0,105,12.595182381280111,9.0
1,26,12,0,110,18.683691633575243,15.0
1,26,13,0,109,24.547625160462132,21.0
1,26,14,0,103,28.928774928774928,26.0
0,27,1,0,0,0.0,0.0
0,27,2,0,9,0.05011506008693429,0.0
0,27,3,0,33,0.5613227438852966,0.0
0,27,4,0,45,1.393594677532951,0.0
0,27,5,0,71,2.4979722564868316,0.0
0,27,6,0,78,4.912622878581342,2.0
0,27,7,0,94,7.287078555016853,4.0
0,27,8,0,119,7.6070622810116895,4.0
0,27,9,0,129,9.835627559767905,6.0
0,27,10,0,141,11.691712378659881,7.0
0,27,11,0,156,14.957299925492,11.0
0,27,12,0,160,21.384824528008583,17.0
0,27,13,0,173,27.732348051318098,24.0
0,27,14,0,170,32.736980426255265,29.0
1,27,1,0,0,0.0,0.0
1,27,2,0,0,0.0,0.0
1,27,3,0,13,0.8046875,0.0
1,27,4,0,20,1.38,0.0
1,27,5,0,36,2.6866666666666665,1.0
1,27,6,0,45,4.953912111468382,2.0
1,27,7,0,56,7.7701453104359315,4.0
1,27,8,0,91,7.38615664845173,4.0
1,27,9,0,99,9.470509741126234,6.0
1,27,10,0,101,11.714465635120547,7.0
1,27,11,0,106,14.378802477632485,10.0
1,27,12,0,113,20.92975489524853,17.0
1,27,13,0,120,27.05699614890886,23.0
1,27,14,0,119,31.998575498575498,28.5
0,28,1,0,1,0.03571428571428571,0.0
0,28,2,0,11,0.05241626182562004,0.0
0,28,3,0,34,0.6056719145347202,0.0
0,28,4,0,49,1.490366234027568,0.0
0,28,5,0,73,2.635447640070116,0.0
0,28,6,0,80,5.15904102198739,2.0
0,28,7,0,104,7.613637053756693,4.0
0,28,8,0,123,7.943158731560816,4.0
0,28,9,0,129,10.235819501832529,6.0
0,28,10,0,150,12.1494721356004,8.0
0,28,11,0,153,15.512840286026394,12.0
0,28,12,0,160,22.05252327107968,18.0
0,28,13,0,167,28.46847897242012,25.0
0,28,14,0,163,33.47027033072108,30.0
1,28,1,0,0,0.0,0.0
1,28,2,0,0,0.0,0.0
1,28,3,0,20,0.6328125,0.0
1,28,4,0,18,1.3733333333333333,0.0
1,28,5,0,37,2.72,0.5
1,28,6,0,42,4.905680600214362,2.0
1,28,7,0,59,7.888375165125495,4.0
1,28,8,0,81,7.595628415300546,4.0
1,28,9,0,97,10.094742460635175,6.0
1,28,10,0,101,12.305145735876215,8.0
1,28,11,0,110,15.39036476256022,11.0
1,28,12,0,130,22.285088319868546,19.0
1,28,13,0,120,28.521951219512196,25.0
1,28,14,0,109,33.85327635327636,30.5
0,29,1,0,0,0.0,0.0
0,29,2,0,20,0.06162106878036308,0.0
0,29,3,0,38,0.6617585043576047,0.0
0,29,4,0,48,1.5992931884495423,0.0
0,29,5,0,76,2.7951957410893984,1.0
0,29,6,0,84,5.410670823363712,2.0
0,29,7,0,104,7.941021741550856,4.0
0,29,8,0,127,8.27459201925625,5.0
0,29,9,0,126,10.64323105933863,6.0
0,29,10,0,148,12.591720822200502,8.0
0,29,11,0,156,15.997075990948082,12.0
0,29,12,0,157,22.550382968570243,19.0
0,29,13,0,173,28.92177816928211,25.0
0,29,14,0,162,33.749360449348984,30.0
1,29,1,0,0,0.0,0.0
1,29,2,0,0,0.0,0.0
1,29,3,0,24,0.6171875,0.0
1,29,4,0,20,1.3166666666666667,0.0
1,29,5,0,35,2.448888888888889,0.0
1,29,6,0,44,4.77384780278671,2.0
1,29,7,0,59,7.466974900924702,4.0
1,29,8,0,88,7.225409836065574,4.0
1,29,9,0,109,9.41366426474513,6.0
1,29,10,0,95,11.678481468154013,7.0
1,29,11,0,101,14.564211975223675,11.0
1,29,12,0,115,21.116253594413255,18.0
1,29,13,0,118,26.765340179717587,23.0
1,29,14,0,109,31.46866096866097,27.0
